name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston,2025-02-05T19:00:00,24,15.2,0.2,34.93,0,0,,0,0,9.6,7.8,331,1029.6,0,9.9,577,2.1,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-05T20:00:00,22.7,16.7,1.2,38.46,0,0,,0,0,8.9,4.5,331,1030.1,0,9.9,515,1.9,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-05T21:00:00,20.7,14.3,2.1,43.89,0,0,,0,0,7.4,4.5,350,1030.3,0,9.9,559,2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-05T22:00:00,20.7,14.3,1.2,41.98,0,0,,0,0,6.5,4.5,350,1029.8,25.6,9.9,580,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-05T23:00:00,19.8,15.1,2.1,45.65,0,0,,0,0,5.6,3.2,20,1030,48.3,9.9,517,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T00:00:00,20.6,20.6,1.2,42.13,0,0,,0,0,4.3,0,0,1029.8,48.3,9.9,534,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T01:00:00,18.9,18.9,2.2,47.49,0,0,,0,0,4.5,0,0,1029.4,48.3,9.9,527,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T02:00:00,20.6,20.6,3.1,45.97,0,0,,0,0,4.5,0,0,1029.1,85.5,9.9,536,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T03:00:00,18.8,10.9,8.9,64.67,0,0,,0,0,7.4,5.6,193,1028.8,85.5,9.9,531,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T04:00:00,18.8,12.2,8.9,64.69,0,0,,0,0,10.5,4.5,203,1027.9,85.5,9.9,540,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T05:00:00,21.5,10.7,10,60.7,0,0,,0,0,13.4,9.9,147,1026.7,96.5,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-06T06:00:00,23.9,14.3,11.9,59.7,0,0,,0,0,14.5,8.9,157,1026.4,98.2,9.9,678,2.4,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T07:00:00,25.8,14.8,13.9,60.1,0,0,,0,0,16.3,12.4,135,1025.4,100,9.9,803,2.9,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T08:00:00,27.9,18.1,16,60.54,0,0,,0,0,20.4,11,138,1024.5,100,9.9,844,3,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T09:00:00,28,16.6,20,71.58,0,0,,0,0,23.3,14.6,148,1022.9,100,1.3,715,2.6,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T10:00:00,28.1,17.1,24.2,84.78,0.008,100,snow,0,0,24.2,14,130,1021.2,100,0.8,751,2.7,8,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739"
Boston,2025-02-06T11:00:00,29.1,19.4,26.1,88.41,0.066,100,"rain,snow",0,0,27.5,11.3,119,1019.4,100,1.3,788,2.8,8,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T12:00:00,29.9,19.5,27,88.55,0.042,100,"rain,snow",0,0,30.2,13.6,110,1016.5,100,1.2,713,2.6,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T13:00:00,30.8,23.4,29,92.82,0.038,100,"rain,snow",0,0,30.9,8,110,1014.5,100,1.2,655,2.4,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T14:00:00,30.9,25.1,29.9,96.11,0.028,100,"rain,snow",0.31,0,36,5.8,90,1012.3,100,1.9,664,2.4,7,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T15:00:00,32,26.4,29.9,91.96,0.02,100,"rain,snow",0.35,0,34,5.8,80,1010.7,100,1.9,640,2.3,6,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T16:00:00,33.2,26.2,30.8,91.02,0.019,100,"rain,snow",0.39,0,13.9,8,80,1008.7,100,3.1,548,2,5,,"Snow, Rain, Overcast",snow,"KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T17:00:00,34,28.9,31.9,91.76,0.001,100,"rain,snow",0.51,0,11.9,5.7,78,1007.4,100,3.1,759,2.7,8,,"Snow, Rain, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T18:00:00,34,31.1,33.9,99.68,0,0,"rain,snow",0.55,0,7.4,3.4,339,1006.9,100,3.7,575,2.1,0,,Overcast,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T19:00:00,33.9,27.9,33,96.23,0,0,,0,0,8.1,6.8,291,1006.5,100,1.3,751,2.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T20:00:00,33,27.6,32.9,99.62,0,0,,0,0,12.8,5.8,300,1006.2,100,0.7,622,2.2,0,,Overcast,fog,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T21:00:00,30.8,23.4,30.7,99.55,0,0,,0,0,14.8,8,231,1006.4,100,2.5,617,2.2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T22:00:00,30.8,22.7,30.7,99.62,0,0,,0,0,17.7,9,220,1005.8,100,1.9,554,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-06T23:00:00,31.9,23.6,31.8,99.52,0,0,,0,0,18.8,10.1,239,1005.5,100,3.2,599,2.2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T00:00:00,33.2,22.8,31.9,95.1,0,0,,0,0,17.7,15.9,220,1004.8,100,6.9,514,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T01:00:00,34.1,25.7,33.1,96.1,0,0,,0,0,21,11.3,220,1004.9,100,8.1,561,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T02:00:00,35.1,26.5,34,95.7,0,0,,0,0,21.9,12.5,210,1004.6,100,9.9,539,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T03:00:00,36,26.5,34,92.42,0,0,,0,0,21.3,15.8,220,1003.6,88.6,9.9,590,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T04:00:00,35.1,27.1,34,95.79,0,0,,0,0,20.6,11.1,220,1002.8,97.4,9.9,546,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T05:00:00,35.9,29.2,34,92.56,0,0,,0,0,20.1,8.9,232,1003.4,98.1,8,585,2.1,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T06:00:00,35.9,28.6,34,92.58,0.011,100,rain,0,0,19,10,299,1004.5,99.8,8,571,2.1,0,,"Rain, Overcast",rain,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T07:00:00,37.1,29.9,30.8,77.78,0,0,,0,0,21.9,10.2,290,1005.5,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T08:00:00,37.1,28.2,26.1,64.12,0,0,,0,0,21.9,14.8,290,1006.4,88.8,9.9,59,0.2,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T09:00:00,38.9,30.2,24.2,55.15,0,0,,0,0,28.8,15.9,251,1007,49.8,9.9,144,0.5,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T10:00:00,37.1,26,20.9,51.55,0,0,,0,0,43.4,22.8,271,1008,88.8,9.9,464,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T11:00:00,37.1,27.8,20.8,51.33,0,0,,0,0,34.6,16.3,290,1009,87.9,9.9,484,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T12:00:00,36,26.7,16.1,43.73,0,0,,0,0,31.3,15.2,280,1009.6,87.9,9.9,491,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T13:00:00,36,26,12.9,38.08,0,0,,0,0,33.7,17.2,270,1009.5,86.9,9.9,472,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T14:00:00,36,24.3,12.8,37.95,0,0,,0,0,35.4,24,289,1010.4,49.6,9.9,615,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T15:00:00,35.1,23.9,11,36.41,0,0,,0,0,33.2,20.6,280,1011.5,26,9.9,531,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T16:00:00,35.1,24.5,10.1,34.94,0,0,,0,0,31.1,18.3,290,1013.1,25.6,9.9,81,0.3,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T17:00:00,34,22.5,8.2,33.38,0,0,,0,0,33.9,20.6,290,1014.8,25.6,9.9,3,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T18:00:00,33.1,23,10.2,37.93,0,0,,0,0,24.2,14.9,270,1016.6,25.6,9.9,640,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T19:00:00,30.8,19.7,11.9,44.97,0,0,,0,0,28.3,15.9,280,1017.4,0,9.9,827,3,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T20:00:00,29.9,18.6,11.9,46.66,0,0,,0,0,27.7,15.9,270,1018.2,0,9.9,856,3.1,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T21:00:00,29,17.8,11.9,48.4,0,0,,0,0,29.9,14.8,270,1019.2,0,9.9,741,2.7,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-07T22:00:00,28.1,18.2,12.8,52.18,0,0,,0,0,19.5,11.3,280,1019.8,0,9.9,0,0,0,,Clear,clear-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-07T23:00:00,28,19.4,12.8,52.26,0,0,,0,0,18.3,9,269,1020.6,0,9.9,0,0,0,,Clear,clear-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T00:00:00,28,18.7,11.9,50.41,0,0,,0,0,17.4,10.1,268,1021.2,25.6,9.9,547,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T01:00:00,26.9,18,11.9,52.69,0,0,,0,0,17.2,9,269,1021.3,85.5,9.9,566,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T02:00:00,26.9,16.7,11.9,52.77,0,0,,0,0,18.8,11.2,269,1021.9,48.3,9.9,585,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T03:00:00,26,16.9,12.8,56.84,0,0,,0,0,19.5,9.1,260,1022.4,85.5,9.9,539,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T04:00:00,26,15.6,12.8,56.91,0,0,,0,0,18.6,11.1,260,1022.4,48.3,9.9,571,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T05:00:00,25.9,16.1,12.8,57.05,0,0,,0,0,17.7,10.1,260,1022.8,48.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T06:00:00,24.9,14.3,12.8,59.43,0,0,,0,0,17,11.2,250,1023.4,48.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T07:00:00,24.9,13.6,12.8,59.39,0,0,,0,0,16.3,12.6,260,1024.3,48.3,9.9,7,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T08:00:00,26,15.6,12.8,56.92,0,0,,0,0,16.6,11.3,289,1024.7,48.3,9.9,550,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T09:00:00,28.1,18.8,12.9,52.27,0,0,,0,0,17.9,10.2,290,1025.1,85.5,9.9,596,2.1,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T10:00:00,30.8,22.8,12.8,46.73,0,0,,0,0,18.3,9.1,299,1024.9,26,9.9,669,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T11:00:00,33.2,28.7,11.9,40.91,0,0,,0,0,17.9,4.8,260,1024.7,85.5,9.9,700,2.5,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T12:00:00,34.1,27.3,11,37.89,0,0,,0,0,14.8,8.1,290,1024.4,85.9,9.9,644,2.3,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T13:00:00,35,28.5,11.1,36.67,0,0,,0,0,12.8,7.9,292,1023.4,80.3,9.9,682,2.5,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,72509014739,72505914702"
Boston,2025-02-08T14:00:00,35.1,27.5,11.9,37.85,0,0,,0,0,13.4,10.2,260,1022.6,97,9.9,557,2,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T15:00:00,34.1,26.8,12.8,40.94,0,0,,0,0,13.2,9.1,221,1022.3,96.5,9.9,638,2.3,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T16:00:00,34.1,27.4,11.1,37.94,0,0,,0,0,11.2,7.9,250,1022.1,96.5,9.9,534,1.9,5,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T17:00:00,33.1,27,12,40.97,0,0,,0,0,9.2,6.9,250,1023.1,93.6,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T18:00:00,31.9,28.9,12,43.24,0,0,,0,0,9.6,3.2,232,1022.4,88,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T19:00:00,31.9,31.9,14.1,47.38,0,0,,0,0,11.9,0.1,5,1021.3,99.6,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T20:00:00,31.9,23.6,18,56.06,0,0,,0,0,18.1,10,149,1020.1,100,9.9,564,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-08T21:00:00,30.8,25.1,19.1,61.38,0,0,,0,0,18.6,5.7,182,1019.9,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-08T22:00:00,30.8,26.1,19.1,61.49,0,0,,0,0,15.2,4.6,190,1019.5,100,8.7,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBOS,72509014739,72505914702"
Boston,2025-02-08T23:00:00,28.2,21.2,20.9,73.87,0,0,,0,0,10.5,6.6,149,1018.3,100,1.3,517,1.9,0,,Overcast,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739"
Boston,2025-02-09T00:00:00,27,17.5,23,84.59,0.057,100,snow,0,0,10.7,10.1,140,1016.8,100,1.2,648,2.3,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739"
Boston,2025-02-09T01:00:00,27,16.9,24.2,88.91,0.061,100,snow,0,2.8,13.6,11.2,99,1014.4,100,0.6,692,2.5,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T02:00:00,27,23.1,25,92.19,0.075,100,snow,0,3.27,12.5,3.4,79,1013.8,100,0.6,503,1.8,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T03:00:00,27,18.1,25,92.13,0.077,100,snow,0.12,3.66,13.2,9.1,79,1011.3,100,1.3,577,2.1,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T04:00:00,28.1,22.8,26.9,95.19,0.05,100,snow,0.35,4.02,12.8,4.7,49,1011.6,100,0.6,504,1.8,0,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T05:00:00,28.1,20.2,26.1,91.84,0.05,100,snow,0.91,4.45,10.3,7.9,360,1010.5,100,1.3,0,0,0,,"Snow, Overcast",snow,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-09T06:00:00,28.1,17.5,25.1,88.01,0.003,100,snow,1.18,4.49,11.2,12.9,360,1010.7,100,5.8,0,0,0,,"Snow, Overcast",snow,"KOWD,AV085,72509854704,KBOS,72509014739,72505914702"
Boston,2025-02-09T07:00:00,26.1,13.7,24.1,92.08,0,0,snow,0.87,4.57,14.1,15.9,351,1011.2,100,3.1,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-09T08:00:00,26.1,14.5,22.9,87.56,0.012,100,snow,0.59,4.65,20.8,13.8,351,1011.8,100,1.2,629,2.3,6,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T09:00:00,25.1,13.3,20.9,83.85,0.011,100,snow,0.39,4.65,24.1,13.8,350,1012.8,100,2.4,735,2.6,7,,"Snow, Overcast",snow,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T10:00:00,26.1,14.1,20.9,80.42,0,0,snow,0.31,4.53,26.3,14.8,350,1013.7,100,3.2,589,2.1,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T11:00:00,27,14.5,20,74.65,0,0,snow,0.2,4.41,26.4,17,10,1014.6,88.9,9.9,549,2,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T12:00:00,29,19.9,20.9,71.29,0,0,,0,4.33,16.1,10.3,350,1015.2,100,9.9,650,2.3,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T13:00:00,29,19.4,20.9,71.33,0,0,,0,4.25,16.1,11.4,340,1016,100,9.9,653,2.4,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T14:00:00,30,22.4,20.9,68.66,0,0,,0,4.21,18.6,8,350,1016.6,88.8,9.9,729,2.6,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T15:00:00,30.8,25.1,21,66.37,0,0,,0,4.17,15.4,5.7,290,1017.6,99.9,9.9,531,1.9,5,,Overcast,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T16:00:00,30.9,23.6,20.9,66.27,0,0,,0,4.17,12.8,7.8,291,1018.6,89,9.9,608,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T17:00:00,32,27.4,21.9,65.88,0,0,,0,4.17,8.3,4.7,278,1020,99.8,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-09T18:00:00,31.9,27.4,21.9,66.09,0,0,,0,4.17,6,4.5,262,1021,100,9.9,518,1.9,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T19:00:00,30.8,25.1,22.9,72.37,0,0,,0,4.13,6.3,5.7,221,1021.4,99.6,9.9,545,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T20:00:00,30.6,23.3,22.9,72.57,0,0,,0,4.17,7.6,7.8,260,1021.9,27.5,9.9,485,1.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T21:00:00,30.6,24.8,21.7,69.29,0,0,,0,4.17,8.7,5.7,281,1022.4,49.4,9.8,506,1.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-09T22:00:00,29.6,22.8,19.9,66.67,0,0,,0,4.17,10.7,6.7,281,1022.7,88.9,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-09T23:00:00,27.8,19.8,19.8,71.72,0,0,,0,4.17,12.3,7.8,231,1023.3,48.3,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-10T00:00:00,26.7,19.3,19.8,75.02,0,0,,0,4.17,13.6,6.7,222,1023.4,85.5,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-10T01:00:00,27.7,19.8,18.9,69.11,0,0,,0,4.17,14.8,7.8,281,1023.6,0,9.9,563,2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T02:00:00,27.8,20.7,19,69.02,0,0,,0,4.17,15.2,6.8,270,1024,25.6,9.9,585,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T03:00:00,28.7,19.7,19.9,69.13,0,0,,0,4.17,14.5,10,270,1024,48.7,9.9,538,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T04:00:00,28.7,20.2,18.9,66.57,0,0,,0,4.17,14.1,8.9,270,1024,49.9,9.9,580,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T05:00:00,27.7,18.4,18.9,69.01,0,0,,0,4.17,14.3,10,271,1024.3,27,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-10T06:00:00,26.7,17.7,18.9,72.1,0,0,,0,4.17,15,9,270,1024.5,27.2,9.9,623,2.2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T07:00:00,27.8,17.2,18.9,68.91,0,0,,0,4.17,15.4,12.4,298,1025.3,27,9.9,755,2.7,8,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T08:00:00,29.7,20.8,19.1,64.17,0,0,,0,4.17,15.7,10,290,1025.8,27.2,9.9,746,2.7,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T09:00:00,31.8,24,20.9,63.72,0,0,,0,4.17,15.9,9.1,280,1025.6,27,9.9,642,2.3,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T10:00:00,33.1,23.9,19.1,55.96,0,0,,0,4.13,18.6,12.7,270,1025.7,27,9.9,567,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T11:00:00,34.1,25.7,18,51.31,0,0,,0,4.13,20.8,11.4,281,1025.5,50,9.9,522,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-10T12:00:00,34,24.2,16,47.24,0,0,,0,4.13,22,15,310,1024.8,89,9.9,468,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
