STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00198368,"NWS BOSTON NORTON, MA US",8/17/2001,0,0,,82,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/18/2001,0,0,,86,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/19/2001,0,0,,86,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/20/2001,0.98,0,,83,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/21/2001,0,0,,86,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/22/2001,0,0,,87,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/23/2001,0,0,,83,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/24/2001,0,0,,79,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/25/2001,0,0,,78,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/26/2001,0,0,,80,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/27/2001,0.46,0,,85,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/28/2001,0.02,0,,87,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/29/2001,0,0,,83,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/30/2001,0,0,,82,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/31/2001,0,0,,83,69,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/1/2001,0.01,0,,81,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/2/2001,0,0,,74,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/3/2001,0,0,,76,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/4/2001,0.08,0,,82,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/5/2001,0,0,,77,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/6/2001,0,0,,78,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/7/2001,0,0,,85,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/8/2001,0,0,,84,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/9/2001,0,0,,85,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/10/2001,0,0,,85,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/11/2001,0,0,,82,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/12/2001,0,0,,80,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/13/2001,0,0,,87,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/14/2001,0.19,0,,65,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/15/2001,0,0,,68,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/16/2001,0,0,,76,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/17/2001,0,0,,79,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/18/2001,0,0,,80,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/19/2001,0,0,,76,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/20/2001,0.01,0,,72,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/21/2001,0.93,0,,73,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/22/2001,3.28,0,,81,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/23/2001,0,0,,81,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/24/2001,0,0,,78,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/25/2001,1.46,0,,77,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/26/2001,0,0,,72,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/27/2001,0,0,,70,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/28/2001,0,0,,68,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/29/2001,0,0,,62,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/30/2001,0.08,0,,57,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/1/2001,0.11,0,,56,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/2/2001,0,0,,77,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/3/2001,0,0,,80,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/4/2001,0,0,,82,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/5/2001,0,0,,81,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/6/2001,0.04,0,,71,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/7/2001,0,0,,57,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/8/2001,0,0,,54,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/9/2001,0,0,,62,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/10/2001,0,0,,72,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/11/2001,0,0,,78,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/12/2001,0,0,,78,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/13/2001,0,0,,58,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/14/2001,0.01,0,,58,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/15/2001,0.05,0,,72,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/16/2001,0.93,0,,70,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/17/2001,0,0,,61,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/18/2001,0,0,,61,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/19/2001,0,0,,63,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/20/2001,0,0,,72,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/21/2001,0,0,,74,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/22/2001,0.01,0,,72,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/23/2001,0.07,0,,64,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/24/2001,0,0,,77,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/25/2001,0,0,,74,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/26/2001,0,0,,62,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/27/2001,0,0,,57,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/28/2001,0,0,,50,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/29/2001,0,0,,59,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/30/2001,0,0,,57,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/31/2001,0.02,0,,54,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/1/2001,0.04,0,,68,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/2/2001,0,0,,71,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/3/2001,0.31,0,,63,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/4/2001,0,0,,61,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/5/2001,0.3,0,,50,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/6/2001,0,0,,56,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/7/2001,0,0,,60,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/8/2001,0,0,,55,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/9/2001,0,0,,54,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/10/2001,0,0,,54,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/11/2001,0,0,,49,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/12/2001,0,0,,45,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/13/2001,0,0,,51,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/14/2001,0,0,,60,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/15/2001,0,0,,65,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/16/2001,0,0,,71,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/17/2001,0,0,,45,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/18/2001,0,0,,59,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/19/2001,0,0,,61,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/20/2001,0.04,0,,59,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/21/2001,0,0,,45,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/22/2001,0,0,,56,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/23/2001,0,0,,56,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/24/2001,0,0,,57,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/25/2001,0.17,0,,64,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/26/2001,0.19,0,,67,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/27/2001,0.01,0,,56,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/28/2001,0,0,,65,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/29/2001,0.07,0,,55,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/30/2001,0.02,0,,63,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/1/2001,0,0,,72,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/2/2001,0,0,,53,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/3/2001,0,0,,54,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/4/2001,0,0,,62,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/5/2001,0,0,,70,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/6/2001,0,0,,72,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/7/2001,0.01,0,,60,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/8/2001,0.07,0.7,,42,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/9/2001,0.55,6.3,,35,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/10/2001,0,0,,44,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/11/2001,0.02,0,,49,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/12/2001,0,0,,44,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/13/2001,0.06,0,,51,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/14/2001,0.4,0,,55,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/15/2001,0.04,0,,48,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/16/2001,0,0,,41,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/17/2001,0.56,1,,37,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/18/2001,0.76,0,,38,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/19/2001,0,0,,50,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/20/2001,0,0,,45,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/21/2001,0,0,,42,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/22/2001,0,0,,39,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/23/2001,0,0,,45,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/24/2001,0.84,0,,51,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/25/2001,0,0,,41,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/26/2001,0,0,,33,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/27/2001,0,0,,34,21,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/28/2001,0,0,,38,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/29/2001,0,0,,39,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/30/2001,0,0,,35,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/31/2001,0,0,,33,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/1/2002,0,0,,36,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/2/2002,0,0,,39,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/3/2002,0,0,,38,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/4/2002,0,0,,36,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/5/2002,0,0,,43,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/6/2002,0.49,0,,46,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/7/2002,0.36,2.8,,48,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/8/2002,0.01,0.1,,36,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/9/2002,0.01,0,,40,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/10/2002,0,0,,50,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/11/2002,0.27,0,,40,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/12/2002,0,0,,44,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/13/2002,1,1.2,,40,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/14/2002,0,0,,40,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/15/2002,0.15,0,,37,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/16/2002,0,0,,42,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/17/2002,0.06,0.9,,43,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/18/2002,0,0,,38,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/19/2002,0.26,3.1,,29,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/20/2002,0.16,1.6,,39,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/21/2002,0.31,0,,35,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/22/2002,0,0,,45,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/23/2002,0,0,,52,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/24/2002,0.02,0,,46,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/25/2002,0,0,,46,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/26/2002,0,0,,53,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/27/2002,0,0,,58,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/28/2002,0,0,,59,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/29/2002,0,0,,70,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/30/2002,0.17,0,,52,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/31/2002,0.16,0.2,,34,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/1/2002,0.25,0,,38,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/2/2002,0,0,,37,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/3/2002,0,0,,38,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/4/2002,0,0,,43,21,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/5/2002,0,0,,32,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/6/2002,0,0,,41,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/7/2002,0,0,,44,21,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/8/2002,0,0,,50,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/9/2002,0,0,,42,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/10/2002,0.12,0,,55,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/11/2002,0.67,1.1,,55,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/12/2002,0,0,,41,10,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/13/2002,0,0,,41,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/14/2002,0,0,,35,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/15/2002,0,0,,47,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/16/2002,0,0,,57,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/17/2002,0.2,0.2,,43,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/18/2002,0,0,,42,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/19/2002,0,0,,54,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/20/2002,0,0,,55,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/21/2002,0.47,0,,55,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/22/2002,0,0,,50,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/23/2002,0,0,,46,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/24/2002,0,0,,44,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/25/2002,0,0,,49,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/26/2002,0,0,,61,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/27/2002,0.52,1.2,,58,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/28/2002,0,0,,38,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/1/2002,0,0,,46,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/2/2002,0.01,0,,47,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/3/2002,1.02,0,,59,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/4/2002,0,0,,45,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/5/2002,0,0,,35,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/6/2002,0,0,,54,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/7/2002,0,0,,61,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/8/2002,0,0,,47,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/9/2002,0,0,,67,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/10/2002,0.33,0,,60,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/11/2002,0,0,,42,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/12/2002,0,0,,47,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/13/2002,0,0,,65,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/14/2002,0,0,,59,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/15/2002,0,0,,54,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/16/2002,0.2,0,,49,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/17/2002,0,0,,44,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/18/2002,0.26,2.6,,34,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/19/2002,0.08,0,,38,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/20/2002,0.78,2.1,,39,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/21/2002,0,0,,55,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/22/2002,0,0,,36,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/23/2002,0,0,,41,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/24/2002,0,0,,54,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/25/2002,0,0,,46,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/26/2002,0.79,0,,55,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/27/2002,0.65,0,,57,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/28/2002,0,0,,56,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/29/2002,0,0,,58,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/30/2002,0.11,0,,63,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",3/31/2002,0.25,0,,63,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/1/2002,1.02,0,,62,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/2/2002,0,0,,60,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/3/2002,0.1,0,,61,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/4/2002,0,0,,52,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/5/2002,0,0,,47,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/6/2002,0,0,,49,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/7/2002,0,0,,48,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/8/2002,0,0,,55,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/9/2002,0,0,,68,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/10/2002,0.07,0,,69,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/11/2002,0,0,,56,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/12/2002,0,0,,65,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/13/2002,0,0,,75,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/14/2002,0.03,0,,79,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/15/2002,0.06,0,,70,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/16/2002,0,0,,86,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/17/2002,0,0,,96,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/18/2002,0.01,0,,85,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/19/2002,0,0,,80,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/20/2002,0.03,0,,72,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/21/2002,0,0,,60,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/22/2002,0.23,0,,44,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/23/2002,0.01,0,,46,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/24/2002,0,0,,59,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/25/2002,0.82,0,,57,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/26/2002,0,0,,54,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/27/2002,0,0,,62,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/28/2002,0.46,0,,54,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/29/2002,0.13,0,,45,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",4/30/2002,0.04,0,,55,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/1/2002,0,0,,62,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/2/2002,0.64,0,,50,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/3/2002,0,0,,59,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/4/2002,0,0,,70,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/5/2002,0,0,,72,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/6/2002,0,0,,75,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/7/2002,0,0,,74,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/8/2002,0,0,,69,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/9/2002,0,0,,59,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/10/2002,0.53,0,,79,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/11/2002,0,0,,69,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/12/2002,0.42,0,,58,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/13/2002,1.79,0,,48,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/14/2002,0.54,0,,64,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/15/2002,0,0,,61,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/16/2002,0,0,,79,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/17/2002,0.04,0,,76,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/18/2002,1.43,0,,53,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/19/2002,0,0,,62,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/20/2002,0,0,,59,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/21/2002,0.01,0,,64,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/22/2002,0,0,,71,39,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/23/2002,0,0,,76,41,,,,,,,,,
